Symptom_CUI	Symptom_Name	Gene_Symbol	Source
C0000731	Abdomen distention	MYH11	DisGeNet
C0000731	Abdomen distention	ZEB2	DisGeNet
C0000731	Abdomen distention	SLC26A4	DisGeNet
C0152200	Achromatism	PAXX	MalaCards
C0152200	Achromatism	OPN1LW	MalaCards
C0152200	Achromatism	CNGA3	MalaCards|Disease-Connect|DisGeNet
C0152200	Achromatism	OPSIN-LCR	MalaCards
C0152200	Achromatism	ATF6	MalaCards|DisGeNet
C0152200	Achromatism	TEX28	MalaCards
C0152200	Achromatism	RPGR	MalaCards|DisGeNet
C0152200	Achromatism	CNTF	MalaCards
C0152200	Achromatism	PDE6C	MalaCards|DisGeNet
C0152200	Achromatism	NYX	MalaCards
C0152200	Achromatism	CNGB3	MalaCards|Disease-Connect|DisGeNet
C0152200	Achromatism	LOC102724329	MalaCards
C0152200	Achromatism	NR2E3	MalaCards
C0152200	Achromatism	PDE6H	MalaCards|DisGeNet
C0152200	Achromatism	RPE65	MalaCards
C0152200	Achromatism	SLC38A8	MalaCards
C0152200	Achromatism	CNNM4	MalaCards|DisGeNet
C0152200	Achromatism	CNGB1	MalaCards
C0152200	Achromatism	MFRP	MalaCards
C0152200	Achromatism	LOC105369670	MalaCards
C0152200	Achromatism	OPN1MW	MalaCards
C0152200	Achromatism	OPN1SW	MalaCards
C0152200	Achromatism	DIO3	MalaCards
C0152200	Achromatism	NRL	MalaCards
C0152200	Achromatism	GNAT2	MalaCards|DisGeNet
C0152200	Achromatism	BACE1	MalaCards
C0152200	Achromatism	GNAZ	MalaCards
C0013144	Drowsy	HNF4A	DisGeNet
C0013144	Drowsy	KIF1A	DisGeNet
C0013144	Drowsy	ATP1A2	DisGeNet
C0013144	Drowsy	CACNA1A	DisGeNet
C0013144	Drowsy	ABCC8	DisGeNet
C0013144	Drowsy	THRA	DisGeNet
C0013144	Drowsy	HNF1A	DisGeNet
C0003460	Anurias	ACE	MalaCards|DisGeNet
C0003460	Anurias	LRSAM1	MalaCards
C0003460	Anurias	HSD11B2	MalaCards
C0003460	Anurias	ALB	MalaCards|DisGeNet
C0003460	Anurias	MB	MalaCards
C0003460	Anurias	AGT	MalaCards|DisGeNet
C0003460	Anurias	PIK3C2A	MalaCards
C0003460	Anurias	PLAU	DisGeNet
C0003460	Anurias	REN	MalaCards|DisGeNet
C0003460	Anurias	AGTR1	MalaCards|DisGeNet
C0003460	Anurias	NR3C2	MalaCards
C0015231	Exanthem subitum	KITLG	MalaCards
C0015231	Exanthem subitum	FCGR3B	MalaCards
C0015231	Exanthem subitum	TARM1	MalaCards
C0015231	Exanthem subitum	CD83	MalaCards
C0015231	Exanthem subitum	CD7	MalaCards
C0015231	Exanthem subitum	FCGR3A	MalaCards
C0015231	Exanthem subitum	WDFY2	MalaCards
C0015231	Exanthem subitum	THPO	MalaCards
C0015231	Exanthem subitum	CD40	MalaCards
C0015231	Exanthem subitum	CD46	MalaCards
C0015231	Exanthem subitum	CD80	MalaCards
C0015231	Exanthem subitum	CD86	MalaCards
C0015231	Exanthem subitum	SCN1A	MalaCards
C0015231	Exanthem subitum	APEX1	MalaCards
C0015231	Exanthem subitum	ITGA2B	MalaCards
C0015231	Exanthem subitum	CD40LG	MalaCards
C0015231	Exanthem subitum	POLG	MalaCards
C0015231	Exanthem subitum	IL2	MalaCards
C0020578	Hyperventilate	VAV3	DisGeNet
C0020578	Hyperventilate	CDKL5	DisGeNet
C0020578	Hyperventilate	NRXN1	DisGeNet
C0020578	Hyperventilate	FBP1	DisGeNet
C0020578	Hyperventilate	AHR	DisGeNet
C0020578	Hyperventilate	HLCS	DisGeNet
C1836296	Lower extremity weakness	KIF1A	DisGeNet
C1836296	Lower extremity weakness	ZFYVE26	DisGeNet
C1836296	Lower extremity weakness	AP5Z1	DisGeNet
C1836296	Lower extremity weakness	ALDH18A1	DisGeNet
C1836296	Lower extremity weakness	ERLIN2	DisGeNet
C1836296	Lower extremity weakness	ATL1	DisGeNet
C1836296	Lower extremity weakness	DCTN1	DisGeNet
C1836296	Lower extremity weakness	GABRA3	DisGeNet
C1836296	Lower extremity weakness	HSPD1	DisGeNet
C1836296	Lower extremity weakness	PLP1	DisGeNet
C1836296	Lower extremity weakness	PRNP	DisGeNet
C1836296	Lower extremity weakness	SPAST	DisGeNet
C1836296	Lower extremity weakness	BSCL2	DisGeNet
C1836296	Lower extremity weakness	WASHC5	DisGeNet
C1836296	Lower extremity weakness	DYSF	DisGeNet
C1836296	Lower extremity weakness	SPART	DisGeNet
C1836296	Lower extremity weakness	SPG21	DisGeNet
C1836296	Lower extremity weakness	DDHD2	DisGeNet
C1836296	Lower extremity weakness	SPG7	DisGeNet
C1836296	Lower extremity weakness	DSTYK	DisGeNet
C1836296	Lower extremity weakness	CACNA1S	DisGeNet
C1836296	Lower extremity weakness	RTN2	DisGeNet
C1836296	Lower extremity weakness	CAV1	DisGeNet
C1836296	Lower extremity weakness	KIF5A	DisGeNet
C1836296	Lower extremity weakness	NF1	DisGeNet
C1836296	Lower extremity weakness	FHL1	DisGeNet
C1836296	Lower extremity weakness	CYP7B1	DisGeNet
C3203358	Alveolar hypoventilation	PHOX2B	MalaCards
C3203358	Alveolar hypoventilation	DCTN1	Disease-Connect|DisGeNet
C3203358	Alveolar hypoventilation	ZNF202	MalaCards
C3203358	Alveolar hypoventilation	TLX3	MalaCards
C3203358	Alveolar hypoventilation	EVX1	MalaCards
C3203358	Alveolar hypoventilation	SNRPN	DisGeNet
C3203358	Alveolar hypoventilation	MKRN3	DisGeNet
C3203358	Alveolar hypoventilation	HERC2	DisGeNet
C3203358	Alveolar hypoventilation	ASCL1	Disease-Connect|MalaCards
C3203358	Alveolar hypoventilation	GPR4	MalaCards
C3203358	Alveolar hypoventilation	MARK3	MalaCards
C3203358	Alveolar hypoventilation	ASH1L	Disease-Connect
C3203358	Alveolar hypoventilation	EDN3	Disease-Connect|MalaCards
C3203358	Alveolar hypoventilation	DMD	DisGeNet
C3203358	Alveolar hypoventilation	KCNK5	MalaCards
C3203358	Alveolar hypoventilation	EDNRB	MalaCards
C3203358	Alveolar hypoventilation	NPAP1	DisGeNet
C3203358	Alveolar hypoventilation	IPW	DisGeNet
C3203358	Alveolar hypoventilation	RET	Disease-Connect|MalaCards
C3203358	Alveolar hypoventilation	TH	MalaCards
C3203358	Alveolar hypoventilation	GDNF	MalaCards
C3203358	Alveolar hypoventilation	MKRN3-AS1	DisGeNet
C3203358	Alveolar hypoventilation	TRIM11	MalaCards
C3203358	Alveolar hypoventilation	NDN	DisGeNet
C3203358	Alveolar hypoventilation	PMPCA	MalaCards
C3203358	Alveolar hypoventilation	PACERR	MalaCards
C3203358	Alveolar hypoventilation	MYO1H	MalaCards
C3203358	Alveolar hypoventilation	DBX1	MalaCards
C3203358	Alveolar hypoventilation	PHOX2A	MalaCards
C3203358	Alveolar hypoventilation	TLX2	MalaCards
C3203358	Alveolar hypoventilation	MOGS	DisGeNet
C3203358	Alveolar hypoventilation	MAGEL2	DisGeNet
C3203358	Alveolar hypoventilation	BDNF	Disease-Connect|MalaCards
C0018808	Murmur	FBN1	DisGeNet
C0018808	Murmur	LDLRAP1	DisGeNet
C0018808	Murmur	APOB	DisGeNet
C0018808	Murmur	LDLR	DisGeNet
C0018808	Murmur	RBBP8	DisGeNet
C0005874	Blush	AIP	DisGeNet
C0005874	Blush	SAT1	DisGeNet
C0005874	Blush	ADGRE2	DisGeNet
C0005874	Blush	MBTPS2	DisGeNet
C2169806	Tic	VPS13A	DisGeNet
C0037199	Sinus infection	NME8	DisGeNet
C0037199	Sinus infection	ARMC4	DisGeNet
C0037199	Sinus infection	HLA-DPB1	DisGeNet
C0037199	Sinus infection	FMR1	DisGeNet
C0037199	Sinus infection	WAS	DisGeNet
C0037199	Sinus infection	PIP	DisGeNet
C0037199	Sinus infection	LTC4S	MalaCards
C0037199	Sinus infection	NCF2	DisGeNet
C0037199	Sinus infection	BLM	DisGeNet
C0037199	Sinus infection	FCGR3A	DisGeNet
C0037199	Sinus infection	PNP	DisGeNet
C0037199	Sinus infection	DNAI1	DisGeNet
C0037199	Sinus infection	BLNK	DisGeNet
C0037199	Sinus infection	CYBB	DisGeNet
C0037199	Sinus infection	PTPN22	DisGeNet
C0037199	Sinus infection	CD79A	DisGeNet
C0037199	Sinus infection	CCDC40	DisGeNet
C0037199	Sinus infection	BTK	MalaCards|DisGeNet
C0037199	Sinus infection	PRTN3	DisGeNet
C0037199	Sinus infection	SPAG1	DisGeNet
C0037199	Sinus infection	RUNX2	DisGeNet
C0037199	Sinus infection	CYBA	DisGeNet
C0037199	Sinus infection	IGLL1	DisGeNet
C0037199	Sinus infection	RNASE3	MalaCards
C0037199	Sinus infection	CXCL8	MalaCards
C0037199	Sinus infection	ATM	DisGeNet
C0037199	Sinus infection	MET	DisGeNet
C0037199	Sinus infection	IGHM	DisGeNet
C0037199	Sinus infection	IL12RB2	MalaCards
C0037199	Sinus infection	IL5	MalaCards
C0037199	Sinus infection	NCF4	DisGeNet
C0037199	Sinus infection	CTLA4	DisGeNet
C0037199	Sinus infection	PIK3R1	DisGeNet
C0037199	Sinus infection	IL2RG	DisGeNet
C0037199	Sinus infection	ZMYND10	DisGeNet
C0037199	Sinus infection	CYSLTR1	MalaCards
C0037199	Sinus infection	PPP1R9B	DisGeNet
C0037199	Sinus infection	IL13	DisGeNet
C0037199	Sinus infection	TCF3	DisGeNet
C0037199	Sinus infection	DEFB4A	MalaCards
C0037199	Sinus infection	DNMT3B	DisGeNet
C0037199	Sinus infection	WIPF1	DisGeNet
C0037199	Sinus infection	IL4R	MalaCards
C0037199	Sinus infection	AZGP1	DisGeNet
C0037199	Sinus infection	CFTR	MalaCards|DisGeNet
C0037199	Sinus infection	CD79B	DisGeNet
C0037199	Sinus infection	NBN	DisGeNet
C0037199	Sinus infection	ADA	DisGeNet
C0277799	Fever intermittent	QDPR	DisGeNet
C0277799	Fever intermittent	GALC	DisGeNet
C0277799	Fever intermittent	GCH1	DisGeNet
C0277799	Fever intermittent	STXBP2	DisGeNet
C0277799	Fever intermittent	MEFV	DisGeNet
C0277799	Fever intermittent	CRLF1	DisGeNet
C0277799	Fever intermittent	PSMB8	DisGeNet
C0277799	Fever intermittent	TNFRSF1A	DisGeNet
C0277799	Fever intermittent	CYP11B2	DisGeNet
C0277799	Fever intermittent	ELP1	DisGeNet
C0277799	Fever intermittent	STIM1	DisGeNet
C0277799	Fever intermittent	NTRK1	DisGeNet
C0277799	Fever intermittent	LIFR	DisGeNet
C0277799	Fever intermittent	PTS	DisGeNet
C0277799	Fever intermittent	MVK	DisGeNet
C0003079	Pupillary inequality	AAAS	DisGeNet
C0003079	Pupillary inequality	SIN3A	DisGeNet
C0494475	Seizure generalized tonic clonic	ADRA2B	DisGeNet
C0494475	Seizure generalized tonic clonic	KCNQ3	DisGeNet
C0494475	Seizure generalized tonic clonic	SCN9A	DisGeNet
C0494475	Seizure generalized tonic clonic	MAPK10	DisGeNet
C0494475	Seizure generalized tonic clonic	ALDH7A1	DisGeNet
C0494475	Seizure generalized tonic clonic	GYS1	DisGeNet
C0494475	Seizure generalized tonic clonic	STXBP1	DisGeNet
C0494475	Seizure generalized tonic clonic	INS	DisGeNet
C0494475	Seizure generalized tonic clonic	CLN8	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNQ	DisGeNet
C0494475	Seizure generalized tonic clonic	ND1	DisGeNet
C0494475	Seizure generalized tonic clonic	ABCC8	DisGeNet
C0494475	Seizure generalized tonic clonic	ATP1A2	DisGeNet
C0494475	Seizure generalized tonic clonic	SCN1A	DisGeNet
C0494475	Seizure generalized tonic clonic	KCNJ11	DisGeNet
C0494475	Seizure generalized tonic clonic	GPHN	DisGeNet
C0494475	Seizure generalized tonic clonic	CNTN2	DisGeNet
C0494475	Seizure generalized tonic clonic	ND6	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNL1	DisGeNet
C0494475	Seizure generalized tonic clonic	COX3	DisGeNet
C0494475	Seizure generalized tonic clonic	SCN2A	DisGeNet
C0494475	Seizure generalized tonic clonic	GABRB3	DisGeNet
C0494475	Seizure generalized tonic clonic	ND5	DisGeNet
C0494475	Seizure generalized tonic clonic	ALDH5A1	DisGeNet
C0494475	Seizure generalized tonic clonic	ATP6AP2	DisGeNet
C0494475	Seizure generalized tonic clonic	DNM1	DisGeNet
C0494475	Seizure generalized tonic clonic	SCN1B	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNF	DisGeNet
C0494475	Seizure generalized tonic clonic	CYTB	DisGeNet
C0494475	Seizure generalized tonic clonic	COL4A3BP	DisGeNet
C0494475	Seizure generalized tonic clonic	BUB1B	DisGeNet
C0494475	Seizure generalized tonic clonic	ST3GAL5	DisGeNet
C0494475	Seizure generalized tonic clonic	POLG	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNH	DisGeNet
C0494475	Seizure generalized tonic clonic	GABRG2	DisGeNet
C0494475	Seizure generalized tonic clonic	ND4	DisGeNet
C0494475	Seizure generalized tonic clonic	GCK	DisGeNet
C0494475	Seizure generalized tonic clonic	AFG3L2	DisGeNet
C0494475	Seizure generalized tonic clonic	CHD2	DisGeNet
C0494475	Seizure generalized tonic clonic	CACNA1D	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNS1	DisGeNet
C0494475	Seizure generalized tonic clonic	KCNQ2	DisGeNet
C0494475	Seizure generalized tonic clonic	PDX1	DisGeNet
C0494475	Seizure generalized tonic clonic	COX1	DisGeNet
C0494475	Seizure generalized tonic clonic	CSTB	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNC	DisGeNet
C0494475	Seizure generalized tonic clonic	KCNMA1	DisGeNet
C0494475	Seizure generalized tonic clonic	COX2	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNW	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNK	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNS2	DisGeNet
C0494475	Seizure generalized tonic clonic	CERS1	DisGeNet
C0494475	Seizure generalized tonic clonic	PSAP	DisGeNet
C0494475	Seizure generalized tonic clonic	TRNV	DisGeNet
C0162275	Ketoaciduria	PLAGL1	DisGeNet
C0162275	Ketoaciduria	OXCT1	DisGeNet
C0162275	Ketoaciduria	GCK	DisGeNet
C0162275	Ketoaciduria	ABCC8	DisGeNet
C0162275	Ketoaciduria	PDX1	DisGeNet
C0162275	Ketoaciduria	GCDH	DisGeNet
C0162275	Ketoaciduria	KCNJ11	DisGeNet
C0162275	Ketoaciduria	INS	DisGeNet
C0011570	Monopolar depression	PRDX4P2	Disease-Connect
C0011570	Monopolar depression	DEAF1	DisGeNet
C0011570	Monopolar depression	OPRM1	DisGeNet
C0011570	Monopolar depression	PDYN	DisGeNet
C0011570	Monopolar depression	RIPK2	Disease-Connect
C0011570	Monopolar depression	HLA-DMA	Disease-Connect
C0011570	Monopolar depression	MYO10	Disease-Connect
C0011570	Monopolar depression	FGF17	DisGeNet
C0011570	Monopolar depression	VN2R20P	Disease-Connect
C0011570	Monopolar depression	CRHR1	DisGeNet
C0011570	Monopolar depression	RPL29P18	Disease-Connect
C0011570	Monopolar depression	ATP1A3	DisGeNet
C0011570	Monopolar depression	TTR	DisGeNet
C0011570	Monopolar depression	GABRA3	DisGeNet
C0011570	Monopolar depression	CSMD1	Disease-Connect
C0011570	Monopolar depression	NPY	DisGeNet
C0011570	Monopolar depression	CACNA1C	Disease-Connect|DisGeNet
C0011570	Monopolar depression	MAOA	MalaCards|DisGeNet
C0011570	Monopolar depression	ARRB2	DisGeNet
C0011570	Monopolar depression	NPAS2	DisGeNet
C0011570	Monopolar depression	TNFRSF1B	DisGeNet
C0011570	Monopolar depression	BICC1	DisGeNet
C0011570	Monopolar depression	GLO1	DisGeNet
C0011570	Monopolar depression	ENOX1	Disease-Connect
C0011570	Monopolar depression	BORCS7-ASMT	Disease-Connect
C0011570	Monopolar depression	CDH9	Disease-Connect
C0011570	Monopolar depression	GH1	DisGeNet
C0011570	Monopolar depression	DBH	DisGeNet
C0011570	Monopolar depression	TACR1	DisGeNet
C0011570	Monopolar depression	BAG1	DisGeNet
C0011570	Monopolar depression	GMPR	Disease-Connect
C0011570	Monopolar depression	MPP6	Disease-Connect
C0011570	Monopolar depression	RTN4	MalaCards
C0011570	Monopolar depression	LSP1P3	Disease-Connect
C0011570	Monopolar depression	MAPK3	DisGeNet
C0011570	Monopolar depression	CRHBP	DisGeNet
C0011570	Monopolar depression	WASF1	MalaCards
C0011570	Monopolar depression	GYPE	DisGeNet
C0011570	Monopolar depression	MIR137HG	Disease-Connect
C0011570	Monopolar depression	GSK3B	DisGeNet
C0011570	Monopolar depression	DUSP6	DisGeNet
C0011570	Monopolar depression	GRM7	Disease-Connect|DisGeNet
C0011570	Monopolar depression	COMT	MalaCards|DisGeNet
C0011570	Monopolar depression	SLC6A15	Disease-Connect
C0011570	Monopolar depression	DAOA-AS1	DisGeNet
C0011570	Monopolar depression	HLA-DMB	Disease-Connect
C0011570	Monopolar depression	CARTPT	DisGeNet
C0011570	Monopolar depression	NCAM1	DisGeNet
C0011570	Monopolar depression	CORT	MalaCards
C0011570	Monopolar depression	KCTD15	Disease-Connect
C0011570	Monopolar depression	ARNTL	DisGeNet
C0011570	Monopolar depression	HCRTR1	DisGeNet
C0011570	Monopolar depression	AR	DisGeNet
C0011570	Monopolar depression	HTR1B	DisGeNet
C0011570	Monopolar depression	GRIN2B	DisGeNet
C0011570	Monopolar depression	COX2	DisGeNet
C0011570	Monopolar depression	FKBP5	MalaCards|Disease-Connect|DisGeNet
C0011570	Monopolar depression	FGF20	DisGeNet
C0011570	Monopolar depression	IL1B	DisGeNet
C0011570	Monopolar depression	CACNB2	Disease-Connect
C0011570	Monopolar depression	TIMELESS	DisGeNet
C0011570	Monopolar depression	DPP4	MalaCards|DisGeNet
C0011570	Monopolar depression	ASMT	DisGeNet
C0011570	Monopolar depression	GRPR	DisGeNet
C0011570	Monopolar depression	CNR1	DisGeNet
C0011570	Monopolar depression	ZNRD1	Disease-Connect
C0011570	Monopolar depression	ATF4	DisGeNet
C0011570	Monopolar depression	KCNK2	DisGeNet
C0011570	Monopolar depression	GFAP	DisGeNet
C0011570	Monopolar depression	FTO	DisGeNet
C0011570	Monopolar depression	OPRK1	DisGeNet
C0011570	Monopolar depression	DGKB	DisGeNet
C0011570	Monopolar depression	TRIM26	Disease-Connect
C0011570	Monopolar depression	STT3A	Disease-Connect
C0011570	Monopolar depression	PSMD9	MalaCards
C0011570	Monopolar depression	PDE4D	DisGeNet
C0011570	Monopolar depression	PYY	DisGeNet
C0011570	Monopolar depression	GRIN2A	Disease-Connect|DisGeNet
C0011570	Monopolar depression	RPS17P8	Disease-Connect
C0011570	Monopolar depression	KCNJ6	DisGeNet
C0011570	Monopolar depression	CDKN2A	DisGeNet
C0011570	Monopolar depression	VGF	DisGeNet
C0011570	Monopolar depression	CRY2	DisGeNet
C0011570	Monopolar depression	CNTF	DisGeNet
C0011570	Monopolar depression	NPSR1	DisGeNet
C0011570	Monopolar depression	SLC6A4	MalaCards|DisGeNet
C0011570	Monopolar depression	RERE	Disease-Connect
C0011570	Monopolar depression	TRH	DisGeNet
C0011570	Monopolar depression	HTR7	MalaCards|DisGeNet
C0011570	Monopolar depression	ADCY8	DisGeNet
C0011570	Monopolar depression	SYNE1	Disease-Connect
C0011570	Monopolar depression	RASGRP1	Disease-Connect
C0011570	Monopolar depression	LIG4	Disease-Connect
C0011570	Monopolar depression	FGFR2	DisGeNet
C0011570	Monopolar depression	GRM1	DisGeNet
C0011570	Monopolar depression	RNF123	DisGeNet
C0011570	Monopolar depression	CAMK2A	DisGeNet
C0011570	Monopolar depression	HDAC6	DisGeNet
C0011570	Monopolar depression	PCLO	Disease-Connect|DisGeNet
C0011570	Monopolar depression	P2RX7	DisGeNet
C0011570	Monopolar depression	SCHIP1	Disease-Connect
C0011570	Monopolar depression	ADRB1	DisGeNet
C0011570	Monopolar depression	GLUL	DisGeNet
C0011570	Monopolar depression	CHRNA4	DisGeNet
C0011570	Monopolar depression	LGI1	DisGeNet
C0011570	Monopolar depression	TPH2	MalaCards|Disease-Connect|DisGeNet
